id	tweet	created_at	Fcount	Rcount	Glocation	country	username
536853463821345000	???????????????????????????????????????????????????????????????????????????????????????????????????????? @ SF Cinema Central Rama 9 http://t.co/oSFuLH5vyO	Mon Nov 24 17:36:54 IST 2014	0	0	13.777968,100.573431	???????????????????????????	CL.???
536853465750716000	Watching The Hunger Games: Mockingjay - Part 1 (with Adi at Cinema 21 Eka Lokasari) ??? https://t.co/eRRIXpN60k	Mon Nov 24 17:36:55 IST 2014	0	0	-6.62174,106.81712	Indonesia	Sofa M. Surjaya
536853466015367000	????? poderoso para fazer infinitamente mais do que tudo quanto pedimos ou pensamos, conforme o seu poder que opera em n??s. ??? Ef??sios 3:20	Mon Nov 24 17:36:55 IST 2014	0	0	-5.163337,-40.666958	Brasil	M??rio Jorge
536853476165566000	Maju quer que eu v?? no cinema com ela	Mon Nov 24 17:36:57 IST 2014	0	0	-22.96898,-46.54702	Brasil	mabella 
536853480367854000	Study in 2013 said 78% POCSO/rape cases are false!#ModiSirRemoveUnfairPOCSOlaw as stated at Australia http://t.co/kglLZem4tq	Mon Nov 24 17:36:58 IST 2014	0	0	17.385994,78.482904	India	???????????????????????? 
536853490950488000	Big Hero 6 is awesome... im still fascinated by the movie... #childlike #disney #tearjerker #animation	Mon Nov 24 17:37:01 IST 2014	0	0	10.290617,123.893248	Republic of the Philippines	franz de gracia
536853491143414000	Ders yerine film seyretmenin tad?? da bir ba??ka oluyor :) (@ Ondokuz May??s ??niversitesi Fen Edebiyat Fak??ltesi) https://t.co/PONhMOttoA	Mon Nov 24 17:37:01 IST 2014	0	0	41.366606,36.18574	T??rkiye	Birg??l Birinci
536853493223404000	Things to do this weekend 1. Go to Sm 2. Buy album 3. Outings and Hangouts	Mon Nov 24 17:37:01 IST 2014	0	0	14.909244,121.054434	Republic of the Philippines	Leejhon Yan ehh
536853497422307000	Arkada??lar ben hem ??air hem de senarist aday aday??yla bulu??aca????m arkadaslar fanzin edebiyat dergi ??iir bu k??z kalpten gider arkada??lar	Mon Nov 24 17:37:02 IST 2014	0	0	38.332079,38.437145	T??rkiye	melike apak
536853499875570000	Office lift music ????	Mon Nov 24 17:37:03 IST 2014	0	0	1.320344,103.880297	Singapore	Fabian
536853507152687000	@im_afiq96 titisan air hujan  hahaha	Mon Nov 24 17:37:05 IST 2014	0	0	2.70757,102.25308	Malaysia	???????????????
536853508729758000	Qtime ???????? (with Marlina, Anisa Okta, and Aga at Cinema XXI The Park) ??? https://t.co/JDkuajTERZ	Mon Nov 24 17:37:05 IST 2014	0	0	-7.59879,110.81648	Indonesia	YENA
536853520763204000	Nak amal minum air green tea lah plak.	Mon Nov 24 17:37:08 IST 2014	0	0	5.305107,103.140975	Malaysia	Eiyda
536853525943161000	@BigTimeNicola downloadin the song.....????	Mon Nov 24 17:37:09 IST 2014	0	0	-36.785535,174.710741	New Zealand	Rachael Thomson
536853528736580000	@very_tv ???????????????????????????????????? Shut up and dance ???????????? #shutupanddance	Mon Nov 24 17:37:10 IST 2014	0	0	14.027834,100.752692	???????????????????????????	Nidnidnid
536853528036119000	Study in 2013 said 78% POCSO/rape cases are false!#ModiSirRemoveUnfairPOCSOlaw as stated at Australia http://t.co/BgWwOUmyiI	Mon Nov 24 17:37:09 IST 2014	0	0	17.385994,78.482904	India	???????????? ????????? ???????????????
536853528547828000	Nyelo dikamar cumak dengerin mp3 doang -_- http://t.co/LloQksgyWb	Mon Nov 24 17:37:10 IST 2014	0	0	-7.83548,110.32798	Indonesia	WITHANDI
536853528686649000	?????????????????? (@ Red Rock ??????????????? in ?????????, ?????????) https://t.co/ycKl8FLjPN http://t.co/zPuWHK6EhI	Mon Nov 24 17:37:10 IST 2014	0	0	35.7142,139.705949	??????	????????????
536853537729155000	Isn???t it just adorable? Scientists capture first-ever video of rare ???black seadevil???: This may just give you??? http://t.co/YZanA4v215	Mon Nov 24 17:37:12 IST 2014	0	0	39.766907,-86.156503	United States	Indianapolis CP
536853550676976000	Senyuman indah kamuuuuuu. Mampu kembalikan semangat kuuuuu #song	Mon Nov 24 17:37:15 IST 2014	0	0	-7.00593,110.448102	Indonesia	Taufik Setyawan
536853551754928000	Study in 2013 said 78% POCSO/rape cases are false!#ModiSirRemoveUnfairPOCSOlaw as stated at Australia http://t.co/VEaWoPb62T	Mon Nov 24 17:37:15 IST 2014	0	0	17.385975,78.482916	India	??????????????? ???????????? ??????
536853554439676000	Check out my latest video!? ?????? @smileyandshell @tesschristine @carlibybel https://t.co/PAJLDbcbyH ????????????	Mon Nov 24 17:37:16 IST 2014	0	0	41.143428,-74.742714	United States	Jessica Ciesla
536853558679699000	@williaga_1 @sharni2388 Let's tee something up w/ you & Sharni ahead of the 1st round of the Women's Sevens Series season @SportingSheilas ?	Mon Nov 24 17:37:17 IST 2014	0	0	-33.881675,151.213819	Australia	Steve Stammers
536853562559459000	"Layan anthem je . Jangan kacau orang nak baca buku g men jejauh -,-"""	Mon Nov 24 17:37:18 IST 2014	0	0	3.026844,101.595826	Malaysia	ll ZAKIAH ll
536853565738725000	@antonkurniawan: @arifgumantia SRB (Surabaya Rock Band) piye kabare, mas? ????aku juga nunggu khabarnya dab..hehe	Mon Nov 24 17:37:18 IST 2014	0	0	-7.551394,111.739303	Indonesia	ar_gum
536853565319696000	@Krafty_Kuts @DJAngeloUK thanks dude, had hardly anytime to practise, more of a jam, but really happy that we made a tune, then scratched it	Mon Nov 24 17:37:18 IST 2014	0	0	27.814387,-15.475865	Espa??a	jfb
536853570021491000	@kostrasnotdead obviamente, pero si ven que cada vez van m??s y m??s raperxs y los de rock con ir los de siempre lo llenan...	Mon Nov 24 17:37:20 IST 2014	0	0	40.190491,-3.67476	Espa??a	Karpin
536853582947942000	???????? ??? Big Hero 6 (with Erianda at @cinema21) ??? https://t.co/fEwhyqi2Oc	Mon Nov 24 17:37:23 IST 2014	0	0	-6.23877,106.9893	Indonesia	Mutiara Noor
536853584596333000	@archietalanay deh kasi meron pang 1 ninong/ninang=2thou for the concert tiks & merch. Hahahaha. ????????	Mon Nov 24 17:37:23 IST 2014	0	0	14.637736,121.050851	Republic of the Philippines	??? xryzl ???
536853591554658000	Kerek ambil video ahahahahaahaha good job	Mon Nov 24 17:37:25 IST 2014	0	0	3.817984,103.35649	Malaysia	..
536853591948927000	#NightChangesVideo A video that you can date One Direction. ???	Mon Nov 24 17:37:25 IST 2014	0	0	14.490088,121.031124	Republic of the Philippines	queentheyan???
536853603081015000	Toby has seen Cypress Hill, Rage Against the Machine, and Wu Tang Clan in concert. Come buy bagels from this guy. #coolboss #advertising	Mon Nov 24 17:37:27 IST 2014	0	0	43.662964,-70.253317	United States	Union Bagel Co.
536853606277071000	http://t.co/eAlck0ulL0 mundo ???????	Mon Nov 24 17:37:28 IST 2014	0	0	41.359868,-8.748599	Portugal	Ricky 
536853621619835000	Nose que aria sin esta viejita no se	Mon Nov 24 17:37:32 IST 2014	0	0	-26.742866,-65.252476	Argentina	nicoo lopez???
536853648643731000	Check this out ! http://t.co/S6zqXgrW9d	Mon Nov 24 17:37:38 IST 2014	0	0	53.435103,-6.135451	Ireland	derek yu
536853653605585000	Aqui de tranquis en la cola #edsheeran #clubsantjordi #24nov #concert #ginger #british #love #+ #x @??? http://t.co/wp0PhDtOsD	Mon Nov 24 17:37:39 IST 2014	0	0	41.364267,2.152654	Espa??a	Flowers
536853661045912000	Rock The World????. HAHAHA	Mon Nov 24 17:37:41 IST 2014	0	0	2.227265,102.261633	Malaysia	MR. RAIN
536853661209887000	@JoshHillierr - Just opened my window and my headache still kills, but my room smells nicer. Fresh air > Twitter tbh	Mon Nov 24 17:37:41 IST 2014	0	0	50.831278,-0.138823	United Kingdom	Lewis Hamilton
536853664443298000	Ranking is just a number..just believe in yourself n do your best	Mon Nov 24 17:37:42 IST 2014	0	0	3.078742,101.730615	Malaysia	putera muhammad
536853664418124000	"Lay, chanyeol Rt ""@KpopersINDRoom: #KIRAdminNAskPopers Idol Kpop Berlesung Pipi ?"""	Mon Nov 24 17:37:42 IST 2014	0	0	-6.1069,106.925798	Indonesia	Indah??? #PCYBirthday
536853665336685000	Engineering For Kids: Video Game Design and Lego Robotics Children???s Instructors (#Madison, WI) http://t.co/R4WUUQ5Zzt #Art #Job	Mon Nov 24 17:37:42 IST 2014	0	0	43.115604,-89.53089	United States	TMJ-MAD Art Jobs
536853679484453000	Say he can lay it down, but ima beat it up.	Mon Nov 24 17:37:46 IST 2014	0	0	42.30306,-83.020663	Canada	Jay Z
536853694596547000	Bir kan ???? can dediler bizde kan verdik :) (@ k??z??lay kanteyniri) https://t.co/xEC7TtksEA	Mon Nov 24 17:37:49 IST 2014	0	0	40.996017,39.771904	T??rkiye	Masum ??ey :* :)
536853698542989000	#10. Immortals by Fall Out Boy (OST. Big Hero 6). Kalo dnger lagu ini jadi semangat n inget si unyu Baymax..	Mon Nov 24 17:37:50 IST 2014	0	0	-7.305548,112.780862	Indonesia	???????????????
536853700237873000	Acabo de utilizar Shazam para buscar Unchained Melody de The Righteous Brothers. http://t.co/5PjLegfdFS	Mon Nov 24 17:37:51 IST 2014	0	0	-12.15909,-76.959762	Peru	Jigsaw Killer
536853701617386000	nakkkkkkk natang big hero tu sumpah nangis tgk big hero sobsss	Mon Nov 24 17:37:51 IST 2014	0	0	2.939555,101.709955	Malaysia	AmyFatimahEmbun??? 
536853706546098000	@Montel_Williams: @cnnbrk: Death toll in Chinese earthquake rises to 5; Number of injured at 54, state media says. http://t.co/54tQXPNlu4	Mon Nov 24 17:37:52 IST 2014	0	0	14.484657,-90.532988	Guatemala	mayra-heidi
536853717057045000	Going to lay on the floor and be smothered by doggies and I'm going to love it. Missed my boys.	Mon Nov 24 17:37:55 IST 2014	0	0	52.058264,-1.324906	United Kingdom	georgina may hewison
536853717253775000	solat isya dulu hbs gt stay listening lg @99ersRadio_Bdg with om @akayalisano dan kaka ijal :)	Mon Nov 24 17:37:55 IST 2014	0	0	-6.966126,107.650142	Indonesia	Rini Novia
536853717744497000	keujanan sampe rmh gk ada air, mesin air lg di service.. hadohhh ????	Mon Nov 24 17:37:55 IST 2014	0	0	-6.363932,106.80217	Indonesia	Yani
536853727840174000	Six Flags: Entertainment Performers/Costume Character (#Bowie, MD) http://t.co/htwQsQvYDJ #Music #Job #Jobs #TweetMyJobs	Mon Nov 24 17:37:57 IST 2014	0	0	39.006777,-76.779137	United States	TMJ-WAS Music Jobs
536853728192520000	"Air""@SpeakersNow: #SpeakersTanya Hujan mengingatku kepada ......................"""	Mon Nov 24 17:37:57 IST 2014	0	0	-0.478965,100.618674	Indonesia	mah
536853730272870000	Allied-THA: Entertainment Publicity and Promotion Intern (#BloomfieldHills, MI) http://t.co/h84C9lB62j #Music #Job #Jobs	Mon Nov 24 17:37:58 IST 2014	0	0	42.541519,-83.304106	United States	TMJ-DTW Music Jobs
536853739693302000	Watching Big Hero 6 (at @cinema21) ??? https://t.co/RQJYLyXsSA	Mon Nov 24 17:38:00 IST 2014	0	0	-7.26039,112.7394	Indonesia	AdilaMeaningful
536853743849849000	Blood & Ink Records: Record Label (Music, Entertainment) (#Richmond, VA) http://t.co/BRUi730gcC #Music #Job #Jobs #TweetMyJobs	Mon Nov 24 17:38:01 IST 2014	0	0	37.574543,-77.543312	United States	TMJ-RCH Music Jobs
536853744537715000	Feel ko nagdako muscles ko kahakwat sang agar bottles.	Mon Nov 24 17:38:01 IST 2014	0	0	7.076084,125.617001	Republic of the Philippines	L Y D E L L
536853758328975000	@DONBROCO 'Title TBC' is gonna be the album of 2015!Especially if the music is as creative as the title!	Mon Nov 24 17:38:04 IST 2014	0	0	53.814985,-1.60946	United Kingdom	The Remedy
536853758932963000	JUST WAITING TO TUNE IN & STILL THEY'RE SENDING ABUSIVE CRAZY TWEETS TO MY HUSBAND @TaylorKinney111 ABOUT HIM & THE FAKE @Ladygaga ....	Mon Nov 24 17:38:05 IST 2014	0	0	51.233581,-2.304879	United Kingdom	HRH ICE WOLF ENIGMA 
536853764872081000	Track your lbs, wear 24/7. Keep focused on your goal! Keep Going! http://t.co/50bZTXEiv6 http://t.co/Ukmm9hPqOa	Mon Nov 24 17:38:06 IST 2014	0	0	41.056488,-100.760053	United States	 PoundPuncher
536853767560639000	Allez regardez ma vid??o svp et Tweetez la svp , pour r??aliser mon r??ve merci BCP ! ??????????#MeilleurFanhttp://t.co/ux1QSLoH5Z??????????	Mon Nov 24 17:38:07 IST 2014	0	0	49.286927,2.606611	France	JESSIE / NMA SVP!
536853771997827000	My expression when her smile to me , ??????????????????????????	Mon Nov 24 17:38:08 IST 2014	0	0	5.838757,118.11112	Malaysia	A
536853777199161000	Juicecolored di ako makakain sa video msg ni @jeronteng baka mag ka INSOMNIA na din ako hahaha	Mon Nov 24 17:38:09 IST 2014	0	0	55.6311,12.609402	Danmark	Edna Perez 
536853780151546000	Delight yourself in the LORD & he'll give you the desires of your heart. -Psalm 37:4	Mon Nov 24 17:38:10 IST 2014	0	0	47.207207,-122.295139	United States	Earl
536853782509150000	Allez regardez ma vid??o svp et Tweetez la svp , pour r??aliser mon r??ve merci BCP ! ??????????#MeilleurFanhttp://t.co/ux1QSLoH5Z????????????????	Mon Nov 24 17:38:10 IST 2014	0	0	49.286927,2.606611	France	JESSIE / NMA SVP!
536853783704535000	@RabihBaroud this song represents the guys in movies.. That doesn't exist in real life :p	Mon Nov 24 17:38:10 IST 2014	0	0	33.884961,35.522937	Lebanon	carla jurdi
536853787592258000	karna hunger game terlalu mainstream dan yg namanya traktiran itu lebih greget ???????? ??? Big Hero 6 (at @cinema21) ??? https://t.co/i9H5j56MrA	Mon Nov 24 17:38:11 IST 2014	0	0	-7.26293,112.74305	Indonesia	K D Wulandari 
536853794118582000	2009 Cannes International Film Festival Best Director, Brillante Mendoza, on tour for his film,??? http://t.co/cD1w3TltLI	Mon Nov 24 17:38:13 IST 2014	0	0	15.494809,120.597589	Republic of the Philippines	Samantha Chan ???
536853797436662000	Ca m'a achev?? ce concert....	Mon Nov 24 17:38:14 IST 2014	0	0	43.601016,1.443801	France	Julie
536853804982211000	Allez regardez ma vid??o svp et Tweetez la svp , pour r??aliser mon r??ve merci BCP ! ??????????#MeilleurFanhttp://t.co/ux1QSLoH5Z??????????????????	Mon Nov 24 17:38:16 IST 2014	0	0	49.286927,2.606611	France	JESSIE / NMA SVP!
536853810165973000	Thx my dance brother @bigandelsi for idea for handmade by alina_sinyakova ???????????????? @ Hurghada Beach http://t.co/RErbcLObiW	Mon Nov 24 17:38:17 IST 2014	0	0	27.174223,33.824971	??????	Vidyakov Daniil
536853810418041000	Just threw #welp in a verse, welp @ Solar Sound Studio http://t.co/Lb7eMZOB6C	Mon Nov 24 17:38:17 IST 2014	0	0	33.802799,-84.43512	United States	MEAT DA MAN??
536853820807315000	Think @DanDickens95 was doing sharks nye video shoot last night	Mon Nov 24 17:38:19 IST 2014	0	0	53.797532,-2.307535	United Kingdom	georginaomalley
536853829279826000	Allez regardez ma vid??o svp et Tweetez la svp , pour r??aliser mon r??ve merci BCP ! ??????????#MeilleurFanhttp://t.co/ux1QSLoH5Z????????????????????????????????????????????????	Mon Nov 24 17:38:21 IST 2014	0	0	49.286927,2.606611	France	JESSIE / NMA SVP!
536853834552050000	"apaixonei da selena gente eu to realmente doida mas o video dela falando ""thank you Jesus"" lacrou tudo mt perfeita"	Mon Nov 24 17:38:23 IST 2014	0	0	-21.212238,-42.115773	Brasil	melina rainha
536853843355914000	my music is on shuffle and all me and daniels songs are coming on and it makes me sad bc I won't see him till Wednesday ????????	Mon Nov 24 17:38:25 IST 2014	0	0	39.043236,-84.556813	United States	??????????? ???
536853849701511000	Tak pasal kena wrong number kena maki emm nasib lah	Mon Nov 24 17:38:26 IST 2014	0	0	2.565135,102.722137	Malaysia	Hanaa
536853854877282000	@TheBarkerBaker congrats on your successes & great listening to your inspiring story on @BBCLancashire just after me! http://t.co/wWsfBiqhqa	Mon Nov 24 17:38:27 IST 2014	0	0	-37.751555,145.191793	Australia	Andrew McIntosh CPA
536853857008357000	Allez regardez ma vid??o svp et Tweetez la svp , pour r??aliser mon r??ve merci BCP ! ??????????#MeilleurFanhttp://t.co/ux1QSLoH5Z????????????????????????????	Mon Nov 24 17:38:28 IST 2014	0	0	49.286927,2.606611	France	JESSIE / NMA SVP!
536853864700715000	I'm at Music Cafe in ??zmir, T??rkiye w/ @guldemetyvz https://t.co/xwAlnS6UNs	Mon Nov 24 17:38:30 IST 2014	0	0	38.461425,27.214677	T??rkiye	Ezgi G??ndo??du
536853866365878000	Loved the entrance song this morning! @DanHicken #GaGa	Mon Nov 24 17:38:30 IST 2014	0	0	30.308081,-81.40264	United States	Brandon Santiago
536853879728914000	Allez regardez ma vid??o svp et Tweetez la svp , pour r??aliser mon r??ve merci BCP ! ??????????#MeilleurFanhttp://t.co/ux1QSLoH5Z????????????????????????????????	Mon Nov 24 17:38:33 IST 2014	0	0	49.286927,2.606611	France	JESSIE / NMA SVP!
536853882547077000	"Kan bathroom singer""@NotesSahabat: #SobatIndonesia suka nyanyi ?"""	Mon Nov 24 17:38:34 IST 2014	0	0	-1.260496,116.76487	Indonesia	Imanda Nuril Afizah
536853886645322000	I live my life along d way coz m gonna die along d way..lol #jonga ixesha @iFani_Haymani  love ur musiz?????? its jus crazy weird..(as I dance)	Mon Nov 24 17:38:35 IST 2014	0	0	-25.680022,28.106221	South Africa	??????M??M????????
536853889358656000	"+1 ""@vidya_05: ???????????? ??????????????? #CLT Revathi madhri azhagu+dance+nadippu iruka actress yaarum illa ippo .."""	Mon Nov 24 17:38:36 IST 2014	0	0	9.88835,78.054156	India	Naga arjun
536853891791327000	The music nowadays are......interesting	Mon Nov 24 17:38:36 IST 2014	0	0	3.13591,101.629066	Malaysia	Meor Akmal Hazim
536853895986041000	Freddie Mercury - I Was Born To Love You (Official Video) http://t.co/P8147q1bkQ	Mon Nov 24 17:38:37 IST 2014	0	0	42.269764,2.959387	Espa??a	Maite
536853896397070000	The school might have to turn on the air conditioning today	Mon Nov 24 17:38:37 IST 2014	0	0	40.279507,-75.464079	United States	Shawn Coulter
536853896434827000	@AguantePollo @DavidSakata Paname??a gana medalla de oro en Mundia de Box	Mon Nov 24 17:38:37 IST 2014	0	0	9.075831,-79.524685	Panama	Carlos Santos
536853898439303000	@AngeliPV hi po! Can we sched a video shoot with @GaryValenciano1? This is for a wedding surprise of my frend to her hubby to be ????	Mon Nov 24 17:38:38 IST 2014	0	0	14.676302,120.964256	Republic of the Philippines	Robbie Terce Reyes
536853900436202000	@paramount_kino Gerade #ZEITGEIST gesehen. Was f??r ein wunderbarer Film! Und vor allem: Was f??r ein fantastischer Sountrack!	Mon Nov 24 17:38:38 IST 2014	0	0	53.601948,9.952862	Deutschland	nochnfilm
536853900411036000	love when all my music is gone!! http://t.co/VAz4k4rFs6	Mon Nov 24 17:38:38 IST 2014	0	0	40.858812,-74.71506	United States	sam
536853902411702000	Had if you want it on repeat most of the morning! Loving it! Another amazing track!! @GaryBarlow http://t.co/lCoTdIpHaJ	Mon Nov 24 17:38:39 IST 2014	0	0	52.490105,-0.697869	United Kingdom	LittleLyndz GB-TTIII
536853906178212000	big hero 6 or mocking jay??? (@ Golden Screen Cinemas (GSC) - @gscinemas in Petaling Jaya, Selangor) https://t.co/UeZwpKTnjI	Mon Nov 24 17:38:40 IST 2014	0	0	3.105056,101.596059	Malaysia	MSJ???
536853914155762000	Que demais esse video do @Redacao_Sportv com os jogos do @Cruzeiro  e as capas dos jornais durante o Campeonato Brasileiro.	Mon Nov 24 17:38:42 IST 2014	0	0	-16.740244,-43.87333	Brasil	D??bora Dur??es
536853922774667000	bioskop segede ini yang nntn cm 15 orang. bekasi oh??? ??? The Hunger Games: Mockingjay - Part 1 (at Cinema 21) ??? https://t.co/83H8AoOIoZ	Mon Nov 24 17:38:44 IST 2014	0	0	-6.28421,106.91142	Indonesia	chintia dewi
